¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,∆Ú±’±‚ø¬(°∆C),√÷¿˙±‚ø¬(°∆C),√÷∞Ì±‚ø¬(°∆C),10∫– √÷¥Ÿ ∞≠ºˆ∑Æ(mm),1Ω√∞£ √÷¥Ÿ∞≠ºˆ∑Æ(mm),¿œ∞≠ºˆ∑Æ(mm),√÷¥Î º¯∞£ «≥º”(m/s),√÷¥Î «≥º”(m/s),∆Ú±’ «≥º”(m/s),√÷º“ ªÛ¥ÎΩ¿µµ(%),∆Ú±’ ªÛ¥ÎΩ¿µµ(%)
216,≈¬πÈ,2021-04-13,10.5,4.3,14.2,.2,1.6,2.2,10.8,6,2,35,67.8
216,≈¬πÈ,2021-04-14,6.8,1.4,12.2,,,,10.7,4.8,1.5,19,40.1
216,≈¬πÈ,2021-04-15,8.7,.7,15,,,,7.1,4.3,1.5,19,38.8
216,≈¬πÈ,2021-04-16,8.9,4.8,14.3,.7,1.2,1.2,10.3,4.6,2,30,58.8
216,≈¬πÈ,2021-04-17,6.9,1.9,14.4,0,0,0,8.2,4,1.1,18,51.8
216,≈¬πÈ,2021-04-18,7.2,2.3,12.6,,,,8,3.7,1.5,32,51.9
216,≈¬πÈ,2021-04-19,12.4,5.7,18.7,,,,8.3,3.4,1.5,21,30.1
216,≈¬πÈ,2021-04-20,15.1,9.6,21.7,,,,12.1,6.7,1.7,18,35.4
216,≈¬πÈ,2021-04-21,15.4,6.4,23.6,,,,7,4.6,1.2,19,50.3
216,≈¬πÈ,2021-04-22,15.7,9.7,22.1,,,,7,4.8,1.2,19,44
216,≈¬πÈ,2021-04-23,10.6,8,13.6,,,,6.3,3.1,1.3,35,66.1
216,≈¬πÈ,2021-04-24,11.1,7,17.4,,,,6.5,4.6,1.3,34,69.9
216,≈¬πÈ,2021-04-25,7.4,2.2,12.4,0,0,0,11.7,7.5,2.4,24,64.1
216,≈¬πÈ,2021-04-26,9.6,-.6,17.5,,,,7.1,4.3,1.5,19,43.4
216,≈¬πÈ,2021-04-27,12.8,4.8,18.2,0,0,0,9.3,4.6,1.9,34,53.1
216,≈¬πÈ,2021-04-28,13.1,9.1,17.9,0,0,0,12.1,5.7,1.9,25,40.3
216,≈¬πÈ,2021-04-29,9.2,6.8,15.1,.9,1,2.6,10.4,5.3,1.7,44,70.8
216,≈¬πÈ,2021-04-30,7.6,5.6,10.9,1.2,4.9,17.6,10.6,4.8,1.3,62,81
216,≈¬πÈ,2021-05-01,6,3.8,8.8,1,3.7,11.4,7.3,3.4,1.1,68,84.6
216,≈¬πÈ,2021-05-02,8.5,3.3,14.6,.4,1.5,4.9,10,5.4,2,37,66.3
216,≈¬πÈ,2021-05-03,13.3,6.3,19.1,,,,10.5,4.8,2.2,15,35.3
216,≈¬πÈ,2021-05-04,15.4,11.4,19.3,.5,1.4,4.9,12.7,7,3.3,20,62.4
216,≈¬πÈ,2021-05-05,12.9,8.7,16.6,.2,.9,.8,12.6,7.1,2.7,20,42.3
216,≈¬πÈ,2021-05-06,14.1,7.9,19.7,,,,7.7,4.2,1.9,20,36.8
216,≈¬πÈ,2021-05-07,12.8,8.1,18.5,1.4,3.1,3.1,13.7,7.7,2.9,26,45.9
216,≈¬πÈ,2021-05-08,13.1,5.9,19.5,,,,13.3,5.3,2.6,28,46.8
216,≈¬πÈ,2021-05-09,12.3,7.5,18.5,,,,12,4.7,1.7,23,42.5
216,≈¬πÈ,2021-05-10,8.8,4.9,12.8,0,0,0,5,3.2,1.2,49,75.1
216,≈¬πÈ,2021-05-11,11.4,3.5,19.8,,,,6.4,4.1,1,25,54.5
216,≈¬πÈ,2021-05-12,12.2,3.6,20.3,,,,5.6,3.6,1.1,28,61.8
216,≈¬πÈ,2021-05-13,16.1,7,24,,,,6.6,4.2,1.3,35,67.6
216,≈¬πÈ,2021-05-14,17.7,9.9,25.2,,,,5.6,3.4,.8,39,71.8
216,≈¬πÈ,2021-05-15,17.3,13.2,21.2,.6,1.6,1.9,5.9,3.3,.8,76,90
216,≈¬πÈ,2021-05-16,12.7,8.2,18.2,5,13,74.9,5.7,3.4,1.2,94,97.1
216,≈¬πÈ,2021-05-17,10.5,9.4,11.6,.4,1.7,8.1,3.8,2.5,1,94,97.8
216,≈¬πÈ,2021-05-18,14.5,10.4,20.7,,,,6.5,3.8,.8,34,75.5
216,≈¬πÈ,2021-05-19,17.5,10.7,25.8,,,,5.8,3.7,.8,18,59.5
216,≈¬πÈ,2021-05-20,13.1,11.3,17.8,.9,2.3,6.7,9.2,3.2,1,32,81
216,≈¬πÈ,2021-05-21,11.6,10.8,14.1,.4,1.6,4.4,6,3.4,1.4,72,87.5
216,≈¬πÈ,2021-05-22,17.1,10.7,24,,,,7.5,3.9,1.3,37,66
216,≈¬πÈ,2021-05-23,19.2,11.3,26.6,,,,7.6,3.8,1.2,25,55.6
216,≈¬πÈ,2021-05-24,16.8,13.7,21,,,,6.1,3.5,1.6,33,51
216,≈¬πÈ,2021-05-25,10.9,8,15.2,.7,1.5,2.9,13.6,4.7,1.8,39,63.8
216,≈¬πÈ,2021-05-26,13.4,4.4,20.4,,,,12.6,6.5,2.4,23,52
216,≈¬πÈ,2021-05-27,14.1,11.4,17,.4,.4,.6,8.6,4.2,1.8,53,69.4
216,≈¬πÈ,2021-05-28,11.6,8.1,17.5,2.6,11.9,20.6,9.1,4.6,1.6,38,73.4
216,≈¬πÈ,2021-05-29,13.2,8.9,19.5,.6,.6,.6,8.9,4.3,1.6,41,66.6
216,≈¬πÈ,2021-05-30,14.6,7,22,0,0,0,6.9,4.4,1.4,31,66
216,≈¬πÈ,2021-05-31,14.8,12.2,18,1.7,5.2,8.7,6.3,4.4,1.3,69,88.5
216,≈¬πÈ,2021-06-01,17.8,12.1,24.5,,,,6.8,3.8,1.4,41,72.4
216,≈¬πÈ,2021-06-02,19.5,12.8,27.4,,,,6,3.3,1,21,57.5
216,≈¬πÈ,2021-06-03,15.5,11.7,19.9,.6,2.5,13.9,10.1,5.7,1.4,52,87.5
216,≈¬πÈ,2021-06-04,16,9.7,21.3,.8,1.9,2.1,8.2,4,1.8,37,58.4
216,≈¬πÈ,2021-06-05,18.3,13.8,23.1,,,,11.5,5,2.7,36,50.1
216,≈¬πÈ,2021-06-06,19.4,14.7,24.6,0,0,0,5.8,3.3,1.3,38,64.9
216,≈¬πÈ,2021-06-07,19.6,13.6,26.8,,,,7.8,4.2,1.1,30,58.6
216,≈¬πÈ,2021-06-08,19.3,14.5,24.8,0,0,0,5.1,3.3,1,28,69.3
216,≈¬πÈ,2021-06-09,20.7,14.5,28.3,,,,4.8,3.3,.8,46,77.9
216,≈¬πÈ,2021-06-10,21.2,14.5,27.6,0,0,0,9.5,4.5,1.4,33,65.8
216,≈¬πÈ,2021-06-11,18.4,16.3,21.4,1.3,4.2,11.8,12.3,5.6,2.5,66,84.4
216,≈¬πÈ,2021-06-12,19.4,13.5,25.9,,,,5.5,3.9,1.1,54,78.5
216,≈¬πÈ,2021-06-13,19.6,14.1,25.8,,,,7.5,4.5,1.3,35,69.5
216,≈¬πÈ,2021-06-14,17.7,12.5,24.3,,,,6.7,4.7,1.4,54,82.5
216,≈¬πÈ,2021-06-15,17,16,18.8,.6,1.4,4.2,5.3,2.5,1.2,80,91.8
216,≈¬πÈ,2021-06-16,14.7,13.4,16.2,.5,.9,5.4,9.6,4.8,2.4,91,94.4
216,≈¬πÈ,2021-06-17,16.2,12.7,20.8,0,0,0,5.1,3,1.1,71,87.4
216,≈¬πÈ,2021-06-18,18.1,15.6,21,0,0,0,8.3,4.5,1.7,69,82
216,≈¬πÈ,2021-06-19,18.8,13.9,26.1,,,,8.4,4.7,1.2,30,70
216,≈¬πÈ,2021-06-20,20.1,11.4,27.8,,,,9.9,5,1.4,25,58.3
216,≈¬πÈ,2021-06-21,16.3,13.7,22.6,.1,.1,.1,8.8,5.6,2,51,84.1
216,≈¬πÈ,2021-06-22,13.9,12.9,16.1,5.4,11.2,24.5,4.5,2.7,1.1,87,96.3
216,≈¬πÈ,2021-06-23,14.3,12.6,16,.3,.6,1.1,4.4,3.1,.9,84,94.6
216,≈¬πÈ,2021-06-24,17.2,12.4,21.8,1.6,2.7,4.5,4.8,2.4,.6,49,85.4
216,≈¬πÈ,2021-06-25,17.8,14.5,23.7,.1,.2,.4,5.7,3.7,.7,57,86.6
216,≈¬πÈ,2021-06-26,18.5,14.4,24.7,0,0,0,6.7,4.7,.9,47,82.9
216,≈¬πÈ,2021-06-27,17.9,14.6,23.5,.5,.7,.7,6.5,4.1,.9,57,85.8
216,≈¬πÈ,2021-06-28,17.1,14.1,21.8,0,0,0,4.9,3.5,.9,67,88.9
216,≈¬πÈ,2021-06-29,18.4,14.1,25,0,0,0,5.5,3.9,1.2,51,84.8
216,≈¬πÈ,2021-06-30,18.6,16.8,22.2,8.8,15.7,19.4,4.9,2.6,.8,71,90.9
216,≈¬πÈ,2021-07-01,20.1,14.7,26.5,,,,6.1,4.1,1.4,52,82.1
216,≈¬πÈ,2021-07-02,18,14.8,22.5,,,,6,3.9,1.3,62,82.1
216,≈¬πÈ,2021-07-03,17.1,16.7,18.3,3,8.8,41.4,4.7,2.6,.8,87,94.5
216,≈¬πÈ,2021-07-04,20.9,16.9,23.7,2.4,10.6,26.4,13.5,5.1,1.7,71,85.4
216,≈¬πÈ,2021-07-05,21.2,17.1,27.1,,,,8.3,5,1.5,44,71.1
216,≈¬πÈ,2021-07-06,21.4,16.4,26.9,1.7,2.4,2.8,6,3.2,1.3,60,81
216,≈¬πÈ,2021-07-07,21.6,17.7,25.4,2.8,7.8,18.6,3.6,2.2,.8,65,86.8
216,≈¬πÈ,2021-07-08,21.1,18.3,25.3,3.4,12.8,26.5,5.4,3.7,1.5,66,86.1
216,≈¬πÈ,2021-07-09,20.5,18.3,23.3,2.5,7,18.4,4.1,2.9,1,74,89.1
216,≈¬πÈ,2021-07-10,21.2,17.5,26.7,1.7,2.2,2.5,5.9,3.7,1.1,60,84.4
216,≈¬πÈ,2021-07-11,22.5,19.6,26.8,0,0,0,6.8,4.4,1.6,62,77.1
216,≈¬πÈ,2021-07-12,23,17.5,29.9,,,,6.8,4.8,1,52,81
216,≈¬πÈ,2021-07-13,23.9,18,30.4,1.2,1.4,1.4,5.2,3.1,.9,56,83.6
216,≈¬πÈ,2021-07-14,24.4,19.2,30.6,,,,5.5,3.6,.9,57,82.3
216,≈¬πÈ,2021-07-15,23.6,19.8,28.4,0,0,0,6.5,3.9,1.2,61,84
216,≈¬πÈ,2021-07-16,22.2,17.8,28.4,,,,7,4.4,1.3,55,80.5
216,≈¬πÈ,2021-07-17,21.8,17.7,26.2,.4,.8,1.2,5.2,2,.7,64,83.4
216,≈¬πÈ,2021-07-18,21.8,17.3,28.9,3.2,6.6,6.7,6.2,4.4,.8,58,85.5
216,≈¬πÈ,2021-07-19,22.3,17.5,28.6,,,,4.5,2.3,.7,59,84.4
216,≈¬πÈ,2021-07-20,23.3,18,30.6,,,,7.2,4.4,.9,50,82.9
216,≈¬πÈ,2021-07-21,22.4,16.5,29.5,,,,5.3,3.3,.9,49,78.9
216,≈¬πÈ,2021-07-22,22.4,16.1,29,,,,5.5,3.2,1,58,80.9
216,≈¬πÈ,2021-07-23,23.5,16.5,30.9,,,,4.7,3.1,.8,43,75.4
216,≈¬πÈ,2021-07-24,22.6,15.4,30.3,,,,5.4,3.5,.8,42,78.3
216,≈¬πÈ,2021-07-25,23,17,31,,,,6.7,4,1,53,82.5
216,≈¬πÈ,2021-07-26,23.2,16.8,29.6,,,,5.3,3.4,1.1,56,79.8
216,≈¬πÈ,2021-07-27,22.3,16.3,29.5,,,,7.8,4.5,1.3,56,80.3
216,≈¬πÈ,2021-07-28,22.7,16.1,29.3,,,,7.3,4.6,1.2,55,80.6
216,≈¬πÈ,2021-07-29,24.2,18.5,31.1,,,,6.5,3.7,1,45,80.5
216,≈¬πÈ,2021-07-30,24.6,19.4,32.2,.9,.9,.9,5.4,3.6,.8,45,81.1
216,≈¬πÈ,2021-07-31,24.4,19.2,31.6,.2,.2,.2,4.8,3,.9,52,82.1
216,≈¬πÈ,2021-08-01,22.5,20.6,29.1,20.6,34.2,39.6,8.6,4.3,.6,64,93.6
216,≈¬πÈ,2021-08-02,24.1,21.3,29.2,2,4.2,7.1,5.1,2.6,.7,62,86.3
216,≈¬πÈ,2021-08-03,24.5,20.3,30.9,,,,5.4,3.2,.9,57,82
216,≈¬πÈ,2021-08-04,25,19.7,32.3,,,,6.4,4,1,45,75.1
216,≈¬πÈ,2021-08-05,25.1,19.8,32.5,,,,4.5,2.7,.6,48,79.3
216,≈¬πÈ,2021-08-06,23.7,20.2,31.2,2.1,4.6,5.9,5.9,3.4,.7,56,85
216,≈¬πÈ,2021-08-07,23.4,19.9,29.5,0,0,0,7.6,4.5,1.2,65,85
216,≈¬πÈ,2021-08-08,21.1,19.2,25.1,1.8,5.1,5.9,8.2,4.1,1.1,74,90.5
216,≈¬πÈ,2021-08-09,19,16,23.1,1.3,3.7,14.7,12.2,5.9,2.7,77,90.9
216,≈¬πÈ,2021-08-10,20.1,15.1,25.3,.1,.1,.1,6.2,3.8,1.1,62,83.5
216,≈¬πÈ,2021-08-11,20.4,17.1,27.3,12.8,29.9,33,6.2,3.9,.8,58,88.5
216,≈¬πÈ,2021-08-12,20.8,18.2,26.1,0,0,0,5.3,3.6,1,66,89.5
216,≈¬πÈ,2021-08-13,20.5,18.8,23.6,.2,.5,0,5.4,3.5,1.4,70,86.9
216,≈¬πÈ,2021-08-14,18.5,17.5,20,2.1,4.5,15.7,8.3,4.5,1.9,87,92.8
216,≈¬πÈ,2021-08-15,17.7,16.8,20,.6,.6,.7,6.4,3.3,1.6,79,92.3
216,≈¬πÈ,2021-08-16,17.7,15.1,20,0,0,0,5.2,2.8,.8,77,88.5
216,≈¬πÈ,2021-08-17,17.5,15.4,20.1,1.5,4.3,14.3,8.9,4.2,2,83,93.5
216,≈¬πÈ,2021-08-18,18.1,16.3,20.7,.8,1.5,7.4,11.1,4.6,2.3,79,90.8
216,≈¬πÈ,2021-08-19,17.3,16.1,19.2,1,3,6.6,10.3,4.1,1.4,83,93.5
216,≈¬πÈ,2021-08-20,20.3,15.6,26.4,,,,6.3,3.6,1,51,81.3
216,≈¬πÈ,2021-08-21,20.1,16.8,22.1,1.7,7.3,20.5,12,6,2,73,89.3
216,≈¬πÈ,2021-08-22,20.3,17.5,22.6,,,,11.2,4.2,2.2,62,72.9
216,≈¬πÈ,2021-08-23,18.4,15.1,23,1.8,7.1,28.3,4.7,3,.8,58,87
216,≈¬πÈ,2021-08-24,21.2,17.7,25.6,3.2,11.2,38.5,11.4,5.1,1.3,72,87.5
216,≈¬πÈ,2021-08-25,19.6,17,22.5,4.4,11.9,36.3,10.9,4.3,1.1,72,90.1
216,≈¬πÈ,2021-08-26,21.2,15.9,25.9,,,,7.6,3.7,1.3,49,76.8
216,≈¬πÈ,2021-08-27,18.9,15.9,22.9,1.1,2.2,6.5,5.7,2.3,.7,67,88.5
216,≈¬πÈ,2021-08-28,20.1,14.1,27,,,,7,4.1,1.1,33,68.8
216,≈¬πÈ,2021-08-29,18.5,15.2,24.2,5,14,22.1,5.1,2.6,.7,49,82.4
216,≈¬πÈ,2021-08-30,19.2,14.1,26.1,0,0,0,4.4,2.6,.6,32,75.5
216,≈¬πÈ,2021-08-31,17.1,15.3,22,4.3,7.9,20.8,5.7,3.2,.6,65,90.3
216,≈¬πÈ,2021-09-01,16.5,15.3,17.7,4.5,16.5,75.4,5.7,3.5,1.2,92,96.9
216,≈¬πÈ,2021-09-02,16.3,14.3,19.5,.8,3.5,4.5,7.1,3.7,1.1,76,91.1
216,≈¬πÈ,2021-09-03,16.4,13.9,20.8,.6,.8,.8,6.8,3.9,1.6,58,84.6
216,≈¬πÈ,2021-09-04,15.2,11.3,19.2,,,0,6.7,4.7,1.4,67,84.3
216,≈¬πÈ,2021-09-05,16.2,12.9,20.4,.5,1.3,3.3,8.8,5.3,1.7,63,89.1
216,≈¬πÈ,2021-09-06,16.7,15.2,19.5,.3,1.1,1.8,7.5,4.3,1.9,70,86.1
216,≈¬πÈ,2021-09-07,17.6,14.3,21.9,1.9,5.1,16,8.7,4.1,1.4,79,95
216,≈¬πÈ,2021-09-08,18.3,15.7,22.8,.5,.5,.6,6.6,3.9,1.2,73,91.8
216,≈¬πÈ,2021-09-09,19,13,26.2,,,,5.7,3,.9,44,80.9
216,≈¬πÈ,2021-09-10,18.4,13.3,25.2,,,,4.6,2.6,.6,46,79.4
216,≈¬πÈ,2021-09-11,19.4,12.9,27.6,,,,5.4,3.6,.8,33,74.9
216,≈¬πÈ,2021-09-12,18.3,11.8,26,,,,7.6,5.1,1.3,51,79.5
216,≈¬πÈ,2021-09-13,17.5,13.1,22,0,0,0,5.5,3.5,.9,61,85
216,≈¬πÈ,2021-09-14,15.4,9.7,19.9,0,0,0,6.7,3.3,1.2,66,84.9
216,≈¬πÈ,2021-09-15,16,13.5,19.6,0,0,0,7.5,4.2,1.9,65,84.1
216,≈¬πÈ,2021-09-16,15.9,10.3,20,0,0,0,4.8,3.3,.8,59,84.9
216,≈¬πÈ,2021-09-17,14.6,13.8,15.7,1.7,6.1,31.8,7.2,3.3,1.2,88,94.4
216,≈¬πÈ,2021-09-18,15.9,12.4,20.5,.4,1,1.3,8.8,4.1,1.6,72,90.1
216,≈¬πÈ,2021-09-19,15.9,10.1,22.2,,,,5.7,3.9,1.1,61,85.9
216,≈¬πÈ,2021-09-20,17.3,12.2,22.6,,,,6.1,3.3,1,57,80.9
216,≈¬πÈ,2021-09-21,19.7,17.9,23,1.2,3.3,5.1,12.5,5.8,2.8,63,79.5
216,≈¬πÈ,2021-09-22,17.7,14.6,22.4,.3,.4,.4,12.5,4.8,2.6,53,69
216,≈¬πÈ,2021-09-23,15,10.7,19.5,,,,9.4,3.8,1.3,54,71.8
216,≈¬πÈ,2021-09-24,13.9,8.4,18.7,.7,1.1,2.9,6.5,4,1,70,90.8
216,≈¬πÈ,2021-09-25,15.1,13.9,17.3,.5,.8,2.4,4.9,2.8,.8,85,93.3
216,≈¬πÈ,2021-09-26,15.3,13.7,20,.4,1.1,2.3,6.2,3.7,1.6,59,83.8
216,≈¬πÈ,2021-09-27,15.2,12.4,20.1,0,0,0,5.7,3.6,1.2,65,86.8
216,≈¬πÈ,2021-09-28,15.8,12.4,20.9,0,0,0,5.2,3.2,.9,69,90.3
216,≈¬πÈ,2021-09-29,17.6,14.7,20.7,1.3,2.5,12.5,9.9,5.4,1.8,79,92.3
216,≈¬πÈ,2021-09-30,16.3,11.9,22.4,.4,2.4,.7,6,4.1,1.2,58,87.8
216,≈¬πÈ,2021-10-01,15.9,8.4,26,,,,8.4,3.7,.9,24,76.1
216,≈¬πÈ,2021-10-02,16.1,11,22.8,1.2,2.3,2.4,12.1,3.7,1,43,75.9
216,≈¬πÈ,2021-10-03,18.5,9.1,26.9,,,,10.4,5.5,1.7,20,59.1
216,≈¬πÈ,2021-10-04,21.2,17,23.5,,,,11.4,6,2.2,20,53.5
216,≈¬πÈ,2021-10-05,19.8,14.3,25.3,,,,6.9,3.8,1.6,44,68.6
216,≈¬πÈ,2021-10-06,14.8,13.7,16.2,1,1.3,5.5,3.8,2.5,.7,89,97.3
216,≈¬πÈ,2021-10-07,16.5,13.7,20.1,0,0,0,8.9,3.5,1,71,88.8
216,≈¬πÈ,2021-10-08,15.3,13.7,17.6,.8,1.2,3.5,3.1,2,.5,83,96
216,≈¬πÈ,2021-10-09,16.8,15.2,18.1,.8,1.6,7.1,3.2,1.9,.3,94,98.1
216,≈¬πÈ,2021-10-10,20.4,14.7,24.1,,,,9.8,5,2,59,75.9
216,≈¬πÈ,2021-10-11,12.1,10.3,19.7,1.6,5.8,24.2,6.8,4,1,80,94.6
216,≈¬πÈ,2021-10-12,11.2,10.1,12.1,.8,1.9,10,7.6,3.9,1,81,93.1
216,≈¬πÈ,2021-10-13,12.7,11.2,15.8,0,0,0,5.2,2.9,.7,78,92.4
216,≈¬πÈ,2021-10-14,15.4,10.4,22.7,,,,6.5,3.4,.9,41,78.1
216,≈¬πÈ,2021-10-15,13.2,11.4,14.8,.7,2.2,10.4,5.6,2.7,.9,86,94
216,≈¬πÈ,2021-10-16,9.4,3.5,12.8,.6,,12.2,7.2,2.5,.8,39,72.4
216,≈¬πÈ,2021-10-17,2.3,-1.8,9,,,,4.8,2.9,1.1,34,63.6
216,≈¬πÈ,2021-10-18,5,-2.9,14.5,,,,5.3,2.8,.5,21,66.5
216,≈¬πÈ,2021-10-19,6.7,3.5,12.6,.2,.2,.4,8.9,6.1,1.8,46,75.5
216,≈¬πÈ,2021-10-20,5.8,2.8,11.1,0,0,0,5.1,3.3,1.2,54,80.3
216,≈¬πÈ,2021-10-21,5.7,-.4,13,,,,6,3.2,1,34,80.9
216,≈¬πÈ,2021-10-22,4.8,1.6,9.5,1.1,2.8,4.1,6.7,4.1,1.3,72,90.8
216,≈¬πÈ,2021-10-23,5.3,-.6,14.6,,,,5,3.2,.5,30,76.8
216,≈¬πÈ,2021-10-24,5.1,-1.4,16,,,,5.6,3.2,.8,13,66.1
216,≈¬πÈ,2021-10-25,5.7,-1.3,16,,,,5.7,4,.8,21,73.3
216,≈¬πÈ,2021-10-26,7.5,-1.3,17.4,,,,6.2,3.3,.6,21,69.4
216,≈¬πÈ,2021-10-27,10.3,4.9,15.6,,,,8.2,3.2,1.1,27,58.3
216,≈¬πÈ,2021-10-28,6.6,-.1,13.7,,,,8.1,4.5,1.4,47,71.8
216,≈¬πÈ,2021-10-29,5.7,1.1,12.6,,,,4.5,3.1,.5,51,83.5
216,≈¬πÈ,2021-10-30,7,1,13.9,,,,4.4,2.9,.6,46,79
216,≈¬πÈ,2021-10-31,7.4,.6,16.9,,,,3.7,2.7,.4,28,76.6
216,≈¬πÈ,2021-11-01,8.1,2.3,14.2,,,,7.8,3.1,.8,37,69.6
216,≈¬πÈ,2021-11-02,7.1,-.1,14.1,,,,6.7,4.2,1.1,45,78.9
216,≈¬πÈ,2021-11-03,8.2,3.8,14.3,,,0,5.5,3.6,.6,44,82.9
216,≈¬πÈ,2021-11-04,7.5,2.5,15,,,,6.9,3.3,.6,27,69.4
216,≈¬πÈ,2021-11-05,6.9,.1,15.8,,,0,4.3,2.5,.4,34,78.3
216,≈¬πÈ,2021-11-06,7,.6,14.1,,,,4.6,3.1,.6,49,82.4
216,≈¬πÈ,2021-11-07,8.6,2.3,14.6,,,.1,5.3,2.8,.7,47,81.9
216,≈¬πÈ,2021-11-08,7.6,2.4,14.3,,,17.4,14.1,6.5,2.7,66,77.1
216,≈¬πÈ,2021-11-09,2.3,.7,4.4,,,0,13.1,5,2.2,65,75.9
216,≈¬πÈ,2021-11-10,1.2,-.8,3.2,,,0,15,4.3,2.2,56,66.8
216,≈¬πÈ,2021-11-11,1.5,-.9,4.3,,,0,9.8,4.4,1.8,47,57.5
216,≈¬πÈ,2021-11-12,.5,-2.1,4.5,,,,11.2,3.1,1.5,34,50.1
216,≈¬πÈ,2021-11-13,4.7,-2.3,9.5,,,,10.5,4.2,1.4,35,53.4
216,≈¬πÈ,2021-11-14,7.6,4.8,11.2,,,,10.6,3.9,2,45,65.6
216,≈¬πÈ,2021-11-15,5.8,.9,13,,,,6.1,3.9,.9,22,60.3
216,≈¬πÈ,2021-11-16,3.7,-1.8,11.3,,,,8,4.1,.8,25,60.3
216,≈¬πÈ,2021-11-17,3,-4.9,11.4,,,,4.7,2.8,.7,20,52.8
216,≈¬πÈ,2021-11-18,8.3,3.4,11.2,,,,11.1,5.2,2.2,38,66.9
216,≈¬πÈ,2021-11-19,8.9,3.2,13.9,,,,10.6,3.9,1.4,44,67.5
216,≈¬πÈ,2021-11-20,5.6,-.5,14.8,,,,5.1,3.5,.6,36,79.6
216,≈¬πÈ,2021-11-21,6.8,1.2,12.6,,,,10.4,4.7,1.3,45,71.1
216,≈¬πÈ,2021-11-22,.8,-4.1,9.4,,,0,14.2,6.6,2.7,32,51
216,≈¬πÈ,2021-11-23,-3.5,-6.2,-.8,,,,12.4,4.2,2.5,34,51.4
216,≈¬πÈ,2021-11-24,.5,-3.9,3.5,,,0,12.4,4.5,2.4,42,60.5
216,≈¬πÈ,2021-11-25,3.4,-1.9,7.3,,,0,11.4,4.3,1.9,35,54.1
216,≈¬πÈ,2021-11-26,.1,-2.9,4.7,,,,8.8,3.4,1.2,33,50.5
216,≈¬πÈ,2021-11-27,-1.6,-7.4,6.6,,,,5.3,3.8,.8,16,59.1
216,≈¬πÈ,2021-11-28,.7,-7.1,12.4,,,,6.4,3.3,.5,9,48.5
216,≈¬πÈ,2021-11-29,4.5,-3.3,11.9,,,,5.7,3.5,.9,12,31.6
216,≈¬πÈ,2021-11-30,2.7,-2.5,7.9,,,14.1,14.5,6.7,2.3,57,77.5
216,≈¬πÈ,2021-12-01,-5.3,-7.4,-2.4,,,,11.6,3.9,2,36,48.1
216,≈¬πÈ,2021-12-02,-1.9,-7.4,2.2,,,,12.2,4.9,2.6,12,43.8
216,≈¬πÈ,2021-12-03,-.8,-5.8,2.5,,,0,10,4.6,2,26,48.6
216,≈¬πÈ,2021-12-04,-2.3,-6.2,2.8,,,,10,4.5,1.4,28,44.8
216,≈¬πÈ,2021-12-05,-2.1,-8.3,6.6,,,,6.5,3.3,.7,46,70.3
216,≈¬πÈ,2021-12-06,.4,-6.4,10,,,,4.8,2.7,.6,37,69.8
216,≈¬πÈ,2021-12-07,1.1,-4.2,7.6,,,1.7,8.1,5.5,1.2,47,84
216,≈¬πÈ,2021-12-08,1.1,-3.3,8.8,,,,4.5,3.2,.5,43,79.4
216,≈¬πÈ,2021-12-09,1,-5.5,8.6,,,,3.9,2.6,.5,50,79.8
216,≈¬πÈ,2021-12-10,4,-2.5,11.7,,,0,6.4,3.5,.9,52,80.5
216,≈¬πÈ,2021-12-11,4.1,-.7,10.8,,,,5.2,2.8,.8,39,69.6
216,≈¬πÈ,2021-12-12,.2,-6.3,4.4,,,,7.9,3,1.3,34,47.6
216,≈¬πÈ,2021-12-13,-4,-9.3,3.1,,,,6.6,3,1.3,10,35
216,≈¬πÈ,2021-12-14,-.7,-6,2.3,,,0,9.2,3.9,1.6,34,66.4
216,≈¬πÈ,2021-12-15,3.3,1.5,4.9,,,0,11.3,3.8,2,67,76.6
216,≈¬πÈ,2021-12-16,3.5,1.3,7.3,,,,8.3,4.3,1.5,29,50.3
216,≈¬πÈ,2021-12-17,-6.9,-13.5,2.6,,,,12.4,4.3,2,21,40.5
216,≈¬πÈ,2021-12-18,-7.8,-14.6,-3.9,,,0,10.6,3.8,1.9,19,49.3
216,≈¬πÈ,2021-12-19,-3.5,-7,-1.7,,,0,13.5,5.2,2.1,26,51.5
216,≈¬πÈ,2021-12-20,2.8,-2.1,5,,,0,13.9,4.6,2.1,56,65.4
216,≈¬πÈ,2021-12-21,3.3,-2.8,7.8,,,,10.1,3,1.2,42,62.9
216,≈¬πÈ,2021-12-22,-1.8,-6.7,6.4,,,,6.9,4.3,.8,27,72.1
216,≈¬πÈ,2021-12-23,-2.5,-7.9,4.4,,,,6.6,3.6,.6,33,64
216,≈¬πÈ,2021-12-24,-.9,-5.3,5.5,,,0,7.3,3.3,.8,49,70.3
216,≈¬πÈ,2021-12-25,-9.4,-15,-2.9,,,,8,3.7,1.4,20,45.1
216,≈¬πÈ,2021-12-26,-13.6,-16.6,-9.9,,,,9.8,3.9,1.7,21,32.6
216,≈¬πÈ,2021-12-27,-8.8,-14.6,-4.8,,,0,12.2,4.7,2.2,28,46.5
216,≈¬πÈ,2021-12-28,-3.7,-8.6,1.7,,,,8.9,5.4,2.1,24,48.4
